Employee_ID,Employee_Name,Department,Salary,Performance_Score
1055,Noor,Unknown,130000.0,5.0
1056,Ayesha,Operations,130000.0,2.0
1057,Nida,IT,155000.0,6.0
1058,Iqra,Marketing,195000.0,4.0
1059,Sara,Finance,140000.0,5.0
1060,Noor,Unknown,50000.0,6.0
1061,Ayesha,IT,105000.0,3.0
1062,Maryam,Marketing,115000.0,4.0
1063,Laiba,HR,40000.0,2.0
1064,Saad,IT,105000.0,3.0
1065,Zara,Unknown,180000.0,1.0
1066,Maryam,Finance,90000.0,4.0
1067,Zara,IT,190000.0,6.0
1068,Laiba,HR,120000.0,5.0
1069,Fahad,Marketing,120000.0,4.0
1070,Nida,Marketing,55000.0,3.0
1071,Saad,IT,50000.0,6.0
1072,Fahad,Unknown,165000.0,2.0
1073,Hamza,HR,190000.0,4.0
1074,Saad,IT,120000.0,1.0
1075,Fahad,Unknown,55000.0,4.0
1076,Ali,IT,120000.0,6.0
1077,Usman,IT,200000.0,6.0
1078,Hamza,Finance,120000.0,2.0
1079,Ali,Operations,80000.0,1.0
1080,Iqra,HR,60000.0,2.0
1081,Zara,Unknown,160000.0,6.0
1082,Danish,Operations,135000.0,4.0
1083,Talha,IT,95000.0,2.0
1084,Omar,Marketing,75000.0,4.0
1085,Zara,IT,120000.0,6.0
1086,Ahmed,IT,110000.0,4.0
1087,Ahmed,Operations,165000.0,4.0
1088,Ali,Unknown,95000.0,3.0
1089,Bilal,HR,135000.0,4.0
1090,Noor,IT,80000.0,4.0
1091,Usman,Finance,40000.0,1.0
1092,Hamza,IT,130000.0,2.0
1093,Usman,IT,170000.0,5.0
1094,Hamza,HR,100000.0,2.0
1095,Zara,Marketing,120000.0,4.0
1096,Iqra,Finance,145000.0,2.0
1097,Sara,IT,80000.0,4.0
1098,Ali,Operations,125000.0,6.0
1099,Laiba,Operations,120000.0,4.0
1100,Bilal,Finance,160000.0,2.0
1101,Ahmed,IT,40000.0,6.0
1102,Iqra,Marketing,85000.0,2.0
1103,Zara,IT,105000.0,4.0
1104,Ahmed,IT,120000.0,6.0
1105,Ali,Marketing,180000.0,4.0
1106,Ahmed,HR,115000.0,1.0
1107,Bilal,HR,80000.0,2.0
1108,Saad,HR,195000.0,3.0
1109,Maryam,HR,120000.0,4.0
1110,Ahmed,HR,190000.0,3.0
1111,Ali,Unknown,55000.0,4.0
1112,Bilal,IT,195000.0,4.0
1113,Maryam,HR,45000.0,3.0
1114,Usman,IT,125000.0,5.0
1115,Hamza,Unknown,45000.0,4.0
1116,Saad,Finance,195000.0,3.0
1117,Saad,IT,60000.0,1.0
1118,Noor,Operations,95000.0,1.0
1119,Fahad,IT,180000.0,4.0
1120,Talha,IT,105000.0,6.0
1121,Usman,IT,75000.0,3.0
1122,Omar,IT,150000.0,3.0
1123,Sana,IT,120000.0,3.0
1124,Ayesha,Marketing,90000.0,5.0
1125,Bilal,IT,150000.0,4.0
1126,Usman,Finance,95000.0,5.0
1127,Fahad,HR,120000.0,3.0
1128,Saad,IT,120000.0,4.0
1129,Danish,IT,160000.0,3.0
1130,Ayesha,Unknown,120000.0,4.0
1131,Fahad,IT,75000.0,1.0
1132,Usman,Marketing,155000.0,4.0
1133,Talha,IT,200000.0,1.0
1134,Sara,HR,170000.0,4.0
1135,Noor,HR,170000.0,6.0
1136,Fahad,IT,180000.0,6.0
1137,Hina,HR,180000.0,5.0
1138,Iqra,HR,70000.0,5.0
1139,Iqra,Marketing,160000.0,1.0
1140,Sana,HR,140000.0,1.0
1141,Danish,Finance,80000.0,3.0
1142,Usman,IT,110000.0,2.0
1143,Ali,Finance,195000.0,1.0
1144,Ali,Finance,155000.0,4.0
1145,Sana,IT,120000.0,4.0
1146,Fahad,IT,120000.0,5.0
1147,Hamza,Marketing,200000.0,4.0
1148,Ahmed,Operations,140000.0,5.0
1149,Usman,IT,190000.0,4.0
1150,Hina,HR,160000.0,4.0
1151,Zara,Operations,160000.0,5.0
1152,Hamza,IT,75000.0,1.0
1153,Bilal,Finance,190000.0,2.0
1154,Ali,IT,115000.0,1.0
1155,Talha,HR,100000.0,6.0
1156,Noor,Finance,75000.0,5.0
1157,Iqra,Finance,195000.0,3.0
1158,Saad,IT,65000.0,4.0
1159,Hamza,Finance,105000.0,2.0
1160,Sana,Operations,165000.0,4.0
1161,Omar,Finance,55000.0,3.0
1162,Omar,HR,80000.0,3.0
1163,Sana,Finance,170000.0,3.0
1164,Iqra,Marketing,45000.0,5.0
1165,Usman,Operations,50000.0,1.0
1166,Sara,Finance,120000.0,5.0
1167,Ahmed,HR,155000.0,1.0
1168,Omar,Marketing,120000.0,2.0
1169,Bilal,Marketing,120000.0,3.0
1170,Omar,HR,135000.0,6.0
1171,Omar,IT,150000.0,1.0
1172,Omar,IT,150000.0,4.0
1173,Sara,Marketing,80000.0,6.0
1174,Sara,IT,160000.0,4.0
1175,Bilal,Finance,155000.0,1.0
1176,Ali,Unknown,200000.0,6.0
1177,Ali,Operations,160000.0,6.0
1178,Talha,Unknown,125000.0,2.0
1179,Sara,Unknown,195000.0,4.0
1180,Iqra,HR,165000.0,5.0
1181,Hina,Finance,155000.0,3.0
1182,Ayesha,IT,130000.0,1.0
1183,Danish,Operations,180000.0,2.0
1184,Omar,IT,120000.0,6.0
1185,Hina,Unknown,120000.0,5.0
1186,Bilal,Finance,175000.0,4.0
1187,Sana,Operations,120000.0,2.0
1188,Sara,HR,120000.0,4.0
1189,Hina,IT,75000.0,4.0
1190,Danish,Marketing,80000.0,5.0
1191,Laiba,HR,185000.0,5.0
1192,Laiba,Operations,160000.0,4.0
1193,Ali,HR,60000.0,4.0
1194,Hamza,Marketing,170000.0,3.0
1195,Hina,IT,50000.0,1.0
1196,Laiba,Finance,80000.0,6.0
1197,Ahmed,Marketing,120000.0,4.0
1198,Sana,IT,180000.0,2.0
1199,Ayesha,HR,50000.0,4.0
1200,Talha,HR,105000.0,5.0
1201,Ahmed,Finance,55000.0,2.0
1202,Talha,Finance,75000.0,5.0
1203,Sana,Marketing,165000.0,4.0
1204,Usman,Finance,60000.0,5.0
1205,Sana,IT,155000.0,6.0
1206,Hamza,IT,120000.0,5.0
1207,Ali,HR,100000.0,6.0
1208,Zara,IT,70000.0,5.0
1209,Usman,Unknown,120000.0,5.0
1210,Nida,Operations,130000.0,6.0
1211,Zara,IT,125000.0,6.0
1212,Ali,Finance,145000.0,2.0
1213,Danish,Operations,75000.0,4.0
1214,Nida,Finance,175000.0,1.0
1215,Noor,HR,60000.0,2.0
1216,Ahmed,HR,40000.0,3.0
1217,Usman,Finance,145000.0,4.0
1218,Laiba,Unknown,50000.0,4.0
1219,Laiba,Marketing,160000.0,6.0
1220,Sana,HR,180000.0,3.0
1221,Omar,IT,135000.0,6.0
1222,Sara,Marketing,140000.0,6.0
1223,Ali,Operations,170000.0,4.0
1224,Laiba,Finance,160000.0,3.0
1225,Iqra,Marketing,40000.0,4.0
1226,Bilal,HR,70000.0,1.0
1227,Bilal,Operations,175000.0,4.0
1228,Hamza,Operations,55000.0,6.0
1229,Hamza,IT,115000.0,1.0
1230,Ahmed,Marketing,185000.0,1.0
1231,Talha,IT,55000.0,5.0
1232,Laiba,HR,120000.0,5.0
1233,Laiba,IT,120000.0,3.0
1234,Ahmed,HR,90000.0,6.0
1235,Sana,IT,45000.0,1.0
1236,Ali,IT,40000.0,6.0
1237,Sana,Finance,120000.0,4.0
1238,Danish,Finance,95000.0,2.0
1239,Omar,IT,190000.0,5.0
1240,Zara,HR,60000.0,4.0
1241,Ayesha,Finance,190000.0,4.0
1242,Hina,IT,110000.0,4.0
1243,Zara,IT,185000.0,5.0
1244,Sana,Operations,65000.0,2.0
1245,Ahmed,Marketing,65000.0,6.0
1246,Laiba,Operations,115000.0,1.0
1247,Ahmed,Finance,120000.0,5.0
1248,Nida,HR,45000.0,4.0
1249,Maryam,Marketing,120000.0,6.0
1250,Nida,IT,180000.0,1.0
1251,Sara,Finance,120000.0,5.0
1252,Ahmed,HR,195000.0,3.0
1253,Laiba,Operations,80000.0,2.0
1254,Hamza,HR,190000.0,4.0
1255,Ayesha,Unknown,90000.0,4.0
1256,Ali,Operations,125000.0,4.0
1257,Ayesha,Finance,120000.0,6.0
1258,Ali,Marketing,100000.0,1.0
1259,Maryam,Finance,40000.0,1.0
1260,Laiba,Operations,120000.0,3.0
1261,Sana,Finance,135000.0,1.0
1262,Zara,Operations,170000.0,1.0
1263,Usman,Finance,165000.0,6.0
1264,Ahmed,Unknown,50000.0,4.0
1265,Omar,Finance,50000.0,4.0
1266,Ali,Finance,150000.0,4.0
1267,Laiba,Operations,135000.0,4.0
1268,Iqra,Operations,110000.0,1.0
1269,Talha,Finance,185000.0,5.0
1270,Maryam,HR,125000.0,2.0
1271,Hina,Finance,150000.0,4.0
1272,Hina,Unknown,45000.0,1.0
1273,Fahad,Marketing,65000.0,5.0
1274,Talha,Operations,170000.0,5.0
1275,Zara,HR,140000.0,4.0
1276,Sara,Finance,120000.0,5.0
1277,Ali,Marketing,65000.0,3.0
1278,Saad,Operations,65000.0,4.0
1279,Ali,HR,145000.0,4.0
1280,Bilal,Operations,40000.0,3.0
1281,Laiba,Finance,125000.0,6.0
1282,Talha,IT,120000.0,6.0
1283,Ayesha,IT,185000.0,4.0
1284,Ahmed,IT,50000.0,4.0
1285,Omar,Finance,100000.0,4.0
1286,Omar,HR,70000.0,3.0
1287,Iqra,HR,55000.0,1.0
1288,Maryam,Operations,155000.0,1.0
1289,Hina,HR,180000.0,1.0
1290,Ahmed,IT,140000.0,6.0
1291,Hamza,Finance,120000.0,3.0
1292,Bilal,Finance,75000.0,3.0
1293,Omar,Marketing,145000.0,4.0
1294,Maryam,Finance,160000.0,3.0
1295,Ahmed,Operations,190000.0,5.0
1296,Ali,Finance,200000.0,1.0
1297,Sana,HR,160000.0,3.0
1298,Ali,HR,135000.0,2.0
1299,Ahmed,Finance,90000.0,6.0
1300,Nida,IT,45000.0,4.0
1301,Noor,Marketing,175000.0,4.0
1302,Ahmed,Finance,185000.0,1.0
1303,Zara,IT,195000.0,5.0
1304,Maryam,HR,115000.0,5.0
1305,Nida,IT,75000.0,1.0
1306,Saad,Finance,190000.0,5.0
1307,Sara,IT,100000.0,2.0
1308,Noor,Finance,150000.0,4.0
1309,Sara,HR,100000.0,6.0
1310,Omar,Marketing,70000.0,4.0
1311,Zara,Operations,120000.0,4.0
1312,Ali,IT,120000.0,4.0
1313,Hamza,Finance,160000.0,6.0
1314,Danish,Unknown,135000.0,1.0
1315,Laiba,IT,135000.0,3.0
1316,Usman,Finance,95000.0,4.0
1317,Noor,HR,170000.0,4.0
1318,Ahmed,Finance,60000.0,2.0
1319,Nida,HR,150000.0,6.0
1320,Fahad,Unknown,85000.0,1.0
1321,Usman,Marketing,140000.0,3.0
1322,Ayesha,Operations,125000.0,3.0
1323,Fahad,Marketing,190000.0,1.0
1324,Sana,Finance,180000.0,4.0
1325,Ali,Finance,150000.0,6.0
1326,Zara,Operations,145000.0,5.0
1327,Maryam,Unknown,110000.0,1.0
1328,Laiba,Finance,145000.0,5.0
1329,Maryam,Unknown,45000.0,3.0
1330,Iqra,Finance,120000.0,3.0
1331,Talha,Finance,45000.0,2.0
1332,Saad,Finance,155000.0,2.0
1333,Sara,IT,120000.0,3.0
1334,Sara,HR,80000.0,2.0
1335,Talha,IT,80000.0,2.0
1336,Omar,Finance,80000.0,2.0
1337,Sana,IT,120000.0,3.0
1338,Noor,Finance,200000.0,4.0
1339,Hina,Unknown,170000.0,4.0
1340,Saad,IT,100000.0,6.0
1341,Danish,Finance,60000.0,4.0
1342,Bilal,HR,80000.0,2.0
1343,Ali,HR,200000.0,4.0
1344,Zara,Marketing,85000.0,4.0
1345,Iqra,Finance,70000.0,1.0
1346,Iqra,Marketing,140000.0,2.0
1347,Bilal,HR,170000.0,4.0
1348,Usman,Finance,85000.0,4.0
1349,Ayesha,IT,50000.0,5.0
1350,Hina,IT,135000.0,4.0
1351,Fahad,HR,195000.0,5.0
1352,Sana,HR,120000.0,4.0
1353,Saad,IT,145000.0,5.0
1354,Ahmed,HR,145000.0,1.0
1355,Zara,Unknown,120000.0,6.0
1356,Sana,IT,90000.0,2.0
1357,Laiba,HR,70000.0,4.0
1358,Fahad,IT,200000.0,6.0
1359,Nida,Finance,50000.0,3.0
1360,Noor,HR,75000.0,2.0
1361,Talha,Operations,120000.0,3.0
1362,Omar,Unknown,145000.0,6.0
1363,Talha,IT,165000.0,4.0
1364,Bilal,Finance,175000.0,4.0
1365,Hamza,HR,195000.0,2.0
1366,Iqra,Marketing,200000.0,2.0
1367,Ali,IT,105000.0,4.0
1368,Ali,IT,120000.0,6.0
1369,Saad,IT,120000.0,1.0
1370,Sara,Marketing,155000.0,4.0
1371,Laiba,IT,95000.0,4.0
1372,Zara,HR,155000.0,5.0
1373,Fahad,Marketing,125000.0,2.0
1374,Ali,Finance,110000.0,1.0
1375,Laiba,Operations,120000.0,2.0
1376,Usman,HR,170000.0,3.0
1377,Bilal,Operations,185000.0,2.0
1378,Ahmed,Marketing,45000.0,4.0
1379,Iqra,HR,155000.0,4.0
1380,Laiba,Marketing,120000.0,2.0
1381,Talha,Finance,170000.0,5.0
1382,Bilal,Unknown,95000.0,3.0
1383,Maryam,HR,100000.0,3.0
1384,Bilal,Marketing,150000.0,4.0
1385,Saad,IT,135000.0,3.0
1386,Omar,Unknown,115000.0,6.0
1387,Maryam,IT,175000.0,4.0
1388,Sana,Unknown,190000.0,4.0
1389,Bilal,Unknown,80000.0,4.0
1390,Iqra,IT,115000.0,1.0
1391,Laiba,Operations,120000.0,3.0
1392,Laiba,Unknown,120000.0,3.0
1393,Usman,IT,150000.0,5.0
1394,Ayesha,Finance,140000.0,2.0
1395,Ali,Finance,120000.0,1.0
1396,Bilal,IT,175000.0,6.0
1397,Noor,HR,100000.0,2.0
1398,Bilal,IT,120000.0,4.0
1399,Ayesha,IT,180000.0,4.0
1400,Sara,Finance,165000.0,5.0
1401,Sana,HR,40000.0,3.0
1402,Noor,Operations,75000.0,6.0
1403,Talha,Marketing,175000.0,6.0
1404,Ali,HR,100000.0,4.0
1405,Bilal,Marketing,175000.0,4.0
1406,Fahad,Marketing,135000.0,4.0
1407,Ayesha,Unknown,75000.0,1.0
1408,Laiba,HR,170000.0,2.0
1409,Laiba,IT,110000.0,3.0
1410,Sara,Unknown,160000.0,6.0
1411,Omar,Unknown,120000.0,3.0
1412,Sana,Marketing,145000.0,6.0
1413,Iqra,Marketing,155000.0,4.0
1414,Nida,HR,100000.0,1.0
1415,Ahmed,Finance,60000.0,5.0
1416,Ali,IT,120000.0,4.0
1417,Ali,IT,185000.0,1.0
1418,Talha,Operations,70000.0,3.0
1419,Danish,HR,115000.0,5.0
1420,Bilal,Finance,95000.0,2.0
1421,Iqra,Unknown,160000.0,4.0
1422,Ahmed,IT,120000.0,4.0
1423,Ali,Unknown,105000.0,4.0
1424,Ali,Unknown,125000.0,4.0
1425,Zara,Finance,55000.0,2.0
1426,Noor,HR,50000.0,3.0
1427,Danish,IT,140000.0,3.0
1428,Iqra,IT,165000.0,1.0
1429,Fahad,IT,185000.0,5.0
1430,Iqra,IT,70000.0,6.0
1431,Maryam,Unknown,90000.0,1.0
1432,Sara,HR,190000.0,3.0
1433,Talha,Marketing,130000.0,4.0
1434,Nida,HR,120000.0,2.0
1435,Ahmed,Finance,155000.0,3.0
1436,Omar,Unknown,80000.0,2.0
1437,Zara,IT,185000.0,4.0
1438,Noor,IT,45000.0,4.0
1439,Sara,Marketing,120000.0,4.0
1440,Talha,Marketing,40000.0,3.0
1441,Hamza,Marketing,45000.0,1.0
1442,Usman,IT,120000.0,3.0
1443,Ayesha,IT,155000.0,4.0
1444,Nida,Unknown,120000.0,2.0
1445,Fahad,Unknown,130000.0,5.0
1446,Danish,Finance,55000.0,5.0
1447,Ayesha,Operations,110000.0,3.0
1448,Ayesha,Finance,70000.0,6.0
1449,Noor,IT,65000.0,1.0
1450,Bilal,HR,155000.0,4.0
1451,Hamza,IT,115000.0,3.0
1452,Ahmed,Finance,155000.0,4.0
1453,Omar,HR,160000.0,4.0
1454,Ahmed,Finance,55000.0,4.0
1455,Laiba,Operations,110000.0,5.0
1456,Ayesha,Marketing,120000.0,6.0
1457,Nida,Marketing,105000.0,5.0
1458,Omar,Unknown,60000.0,2.0
1459,Usman,HR,120000.0,6.0
1460,Bilal,Finance,140000.0,4.0
1461,Iqra,Operations,185000.0,5.0
1462,Omar,Finance,60000.0,4.0
1463,Fahad,IT,60000.0,1.0
1464,Ahmed,HR,105000.0,1.0
1465,Hamza,Operations,70000.0,4.0
1466,Omar,Finance,80000.0,1.0
1467,Omar,Operations,60000.0,4.0
1468,Sana,Finance,95000.0,6.0
1469,Laiba,Marketing,120000.0,3.0
1470,Fahad,Operations,185000.0,4.0
1471,Talha,Marketing,50000.0,5.0
1472,Omar,IT,90000.0,3.0
1473,Ayesha,Finance,70000.0,1.0
1474,Iqra,Operations,175000.0,6.0
1475,Hamza,IT,150000.0,2.0
1476,Talha,IT,165000.0,2.0
1477,Iqra,HR,100000.0,4.0
1478,Hamza,Unknown,195000.0,4.0
1479,Usman,HR,110000.0,1.0
1480,Maryam,Marketing,50000.0,2.0
1481,Sana,IT,120000.0,2.0
1482,Talha,IT,155000.0,4.0
1483,Saad,Marketing,120000.0,5.0
1484,Laiba,HR,85000.0,2.0
1485,Bilal,Finance,120000.0,4.0
1486,Ahmed,Marketing,160000.0,4.0
1487,Iqra,Operations,105000.0,2.0
1488,Sana,HR,200000.0,3.0
1489,Ayesha,Operations,135000.0,6.0
1490,Laiba,Marketing,75000.0,1.0
1491,Usman,Operations,175000.0,6.0
1492,Fahad,Finance,105000.0,4.0
1493,Noor,Finance,80000.0,2.0
1494,Usman,Unknown,120000.0,2.0
1495,Maryam,Operations,130000.0,5.0
1496,Bilal,Finance,65000.0,4.0
1497,Ahmed,IT,40000.0,3.0
1498,Danish,IT,85000.0,2.0
1499,Danish,IT,185000.0,4.0
1500,Nida,IT,155000.0,1.0
1501,Saad,IT,55000.0,4.0
1502,Iqra,Operations,95000.0,2.0
1503,Hamza,HR,170000.0,6.0
1504,Noor,Marketing,50000.0,5.0
1505,Iqra,HR,120000.0,5.0
1506,Omar,IT,160000.0,1.0
1507,Hina,HR,195000.0,4.0
1508,Usman,IT,120000.0,4.0
1509,Maryam,Marketing,60000.0,4.0
1510,Fahad,Operations,100000.0,3.0
1511,Zara,IT,115000.0,4.0
1512,Noor,Finance,85000.0,5.0
1513,Hamza,Finance,160000.0,4.0
1514,Nida,Operations,80000.0,3.0
1515,Sara,Marketing,195000.0,4.0
1516,Bilal,Finance,100000.0,4.0
1517,Bilal,Marketing,120000.0,3.0
1518,Hina,Operations,115000.0,4.0
1519,Talha,HR,70000.0,1.0
1520,Zara,IT,125000.0,5.0
1521,Laiba,Unknown,55000.0,2.0
1522,Fahad,Marketing,155000.0,6.0
1523,Ali,Finance,165000.0,4.0
1524,Sana,Finance,180000.0,4.0
1525,Omar,IT,180000.0,5.0
1526,Usman,Finance,195000.0,2.0
1527,Fahad,Marketing,150000.0,4.0
1528,Ayesha,IT,115000.0,6.0
1529,Ayesha,Marketing,180000.0,2.0
1530,Hina,Operations,140000.0,3.0
1531,Talha,HR,110000.0,6.0
1532,Iqra,Finance,120000.0,5.0
1533,Usman,IT,180000.0,4.0
1534,Noor,Marketing,120000.0,4.0
1535,Talha,IT,85000.0,5.0
1536,Usman,Marketing,90000.0,1.0
1537,Ahmed,Operations,180000.0,1.0
1538,Fahad,IT,125000.0,2.0
1539,Fahad,Unknown,120000.0,3.0
1540,Nida,Unknown,170000.0,2.0
1541,Sana,HR,190000.0,4.0
1542,Zara,IT,115000.0,4.0
1543,Hamza,Unknown,175000.0,2.0
1544,Usman,Unknown,75000.0,2.0
1545,Ali,HR,95000.0,5.0
1546,Ahmed,HR,55000.0,6.0
1547,Fahad,HR,85000.0,4.0
1548,Omar,Unknown,105000.0,4.0
1549,Ali,HR,165000.0,1.0
1550,Hina,Finance,180000.0,1.0
1551,Hina,Operations,185000.0,4.0
1552,Iqra,HR,185000.0,6.0
1553,Fahad,Finance,50000.0,2.0
1554,Fahad,IT,45000.0,4.0
1555,Saad,Operations,45000.0,2.0
1556,Laiba,IT,125000.0,6.0
1557,Danish,Marketing,55000.0,4.0
1558,Bilal,Marketing,200000.0,4.0
1559,Ayesha,IT,90000.0,5.0
1560,Ahmed,HR,145000.0,4.0
1561,Talha,IT,120000.0,1.0
1562,Sana,IT,65000.0,5.0
1563,Nida,Operations,120000.0,6.0
1564,Saad,Operations,165000.0,4.0
1565,Hamza,Finance,125000.0,6.0
1566,Omar,Finance,120000.0,3.0
1567,Maryam,Finance,120000.0,4.0
1568,Saad,Operations,180000.0,4.0
1569,Ali,IT,110000.0,6.0
1570,Ahmed,IT,195000.0,5.0
1571,Laiba,IT,185000.0,3.0
1572,Danish,Finance,170000.0,3.0
1573,Iqra,Finance,135000.0,4.0
1574,Noor,Finance,75000.0,5.0
1575,Laiba,HR,80000.0,2.0
1576,Zara,Marketing,95000.0,3.0
1577,Hina,IT,95000.0,6.0
1578,Iqra,IT,115000.0,4.0
1579,Zara,IT,150000.0,3.0
1580,Ayesha,IT,80000.0,6.0
1581,Zara,Finance,120000.0,4.0
1582,Nida,IT,175000.0,4.0
1583,Bilal,Finance,185000.0,4.0
1584,Hamza,Finance,100000.0,4.0
1585,Ayesha,IT,135000.0,4.0
1586,Omar,HR,160000.0,2.0
1587,Hamza,Operations,155000.0,4.0
1588,Ali,Finance,125000.0,5.0
1589,Sana,IT,155000.0,4.0
1590,Fahad,HR,140000.0,4.0
1591,Laiba,Finance,120000.0,3.0
1592,Fahad,Finance,80000.0,4.0
1593,Maryam,Finance,170000.0,2.0
1594,Ahmed,Marketing,80000.0,5.0
1595,Hina,HR,105000.0,1.0
1596,Nida,IT,200000.0,3.0
1597,Talha,Operations,185000.0,5.0
1598,Bilal,Unknown,100000.0,6.0
1599,Saad,HR,120000.0,2.0
1600,Sara,Finance,195000.0,4.0
1601,Noor,IT,110000.0,2.0
1602,Nida,HR,75000.0,1.0
1603,Fahad,IT,155000.0,5.0
1604,Bilal,HR,70000.0,2.0
1605,Ali,Marketing,200000.0,6.0
1606,Ali,Finance,155000.0,1.0
1607,Nida,HR,190000.0,1.0
1608,Saad,HR,90000.0,5.0
1609,Omar,Operations,95000.0,1.0
1610,Danish,HR,50000.0,5.0
1611,Omar,Finance,120000.0,2.0
1612,Fahad,IT,170000.0,6.0
1613,Ali,Finance,75000.0,4.0
1614,Sara,IT,55000.0,4.0
1615,Hamza,HR,140000.0,4.0
1616,Ahmed,IT,190000.0,2.0
1617,Ali,IT,75000.0,4.0
1618,Laiba,IT,120000.0,4.0
1619,Hina,Marketing,145000.0,6.0
1620,Omar,IT,120000.0,1.0
1621,Bilal,HR,85000.0,2.0
1622,Bilal,Finance,120000.0,2.0
1623,Hina,Finance,100000.0,3.0
1624,Ahmed,Unknown,40000.0,3.0
1625,Bilal,Finance,135000.0,3.0
1626,Bilal,Finance,50000.0,5.0
1627,Noor,Finance,130000.0,4.0
1628,Noor,Unknown,100000.0,2.0
1629,Talha,Operations,75000.0,3.0
1630,Omar,IT,70000.0,2.0
1631,Maryam,IT,70000.0,1.0
1632,Hamza,IT,185000.0,3.0
1633,Maryam,Finance,200000.0,2.0
1634,Ali,Marketing,160000.0,4.0
1635,Talha,Finance,195000.0,5.0
1636,Fahad,HR,150000.0,6.0
1637,Fahad,Marketing,125000.0,4.0
1638,Ayesha,Operations,120000.0,4.0
1639,Ali,IT,195000.0,6.0
1640,Omar,Marketing,165000.0,3.0
1641,Zara,IT,50000.0,4.0
1642,Sara,Operations,75000.0,5.0
1643,Zara,Operations,120000.0,4.0
1644,Usman,Finance,100000.0,5.0
1645,Sara,Marketing,175000.0,1.0
1646,Ahmed,Operations,55000.0,5.0
1647,Nida,Finance,130000.0,2.0
1648,Iqra,IT,165000.0,4.0
1649,Ali,Marketing,90000.0,3.0
1650,Iqra,IT,65000.0,2.0
1651,Bilal,IT,90000.0,6.0
1652,Omar,Operations,165000.0,5.0
1653,Laiba,Marketing,145000.0,2.0
1654,Saad,IT,85000.0,4.0
1655,Saad,IT,120000.0,2.0
1656,Bilal,IT,195000.0,2.0
1657,Maryam,IT,145000.0,5.0
1658,Sara,HR,85000.0,1.0
1659,Danish,Marketing,170000.0,6.0
1660,Talha,IT,85000.0,5.0
1661,Usman,Finance,65000.0,3.0
1662,Hina,IT,60000.0,6.0
1663,Sara,Unknown,105000.0,4.0
1664,Hina,IT,195000.0,4.0
1665,Nida,HR,195000.0,1.0
1666,Sara,HR,75000.0,4.0
1667,Nida,Finance,120000.0,4.0
1668,Saad,Finance,105000.0,6.0
1669,Talha,IT,50000.0,1.0
1670,Sara,Finance,170000.0,4.0
1671,Sana,HR,120000.0,3.0
1672,Hina,Finance,170000.0,1.0
1673,Ali,Finance,80000.0,1.0
1674,Saad,HR,160000.0,1.0
1675,Noor,HR,120000.0,4.0
1676,Talha,HR,160000.0,1.0
1677,Omar,HR,190000.0,1.0
1678,Bilal,Finance,90000.0,2.0
1679,Ayesha,IT,120000.0,2.0
1680,Noor,IT,110000.0,2.0
1681,Omar,HR,155000.0,2.0
1682,Noor,Unknown,120000.0,1.0
1683,Omar,Operations,80000.0,6.0
1684,Sana,IT,90000.0,2.0
1685,Bilal,IT,175000.0,4.0
1686,Sara,IT,120000.0,6.0
1687,Hina,Finance,165000.0,3.0
